position,positionText,points,wins,constructorId,season,round
17,17,0,0,williams,1976,14
18,18,0,0,brabham-ford,1976,14
19,19,0,0,brm,1976,14
1,1,168,7,ferrari,2006,15
2,2,165,7,renault,2006,15
3,3,97,0,mclaren,2006,15
4,4,65,1,honda,2006,15
5,5,33,0,bmw_sauber,2006,15
6,6,30,0,toyota,2006,15
7,7,16,0,red_bull,2006,15
8,8,10,0,williams,2006,15
9,9,1,0,toro_rosso,2006,15
10,10,0,0,mf1,2006,15
11,11,0,0,super_aguri,2006,15
12,12,0,0,spyker_mf1,2006,15
1,1,538,14,mercedes,2016,15
2,2,316,1,red_bull,2016,15
3,3,301,0,ferrari,2016,15
4,4,112,0,force_india,2016,15
5,5,111,0,williams,2016,15
6,6,54,0,mclaren,2016,15
7,7,47,0,toro_rosso,2016,15
8,8,28,0,haas,2016,15
9,9,7,0,renault,2016,15
10,10,1,0,manor,2016,15
11,11,0,0,sauber,2016,15
1,1,49,4,team_lotus,1978,8
2,2,31,1,brabham,1978,8
3,3,25,1,tyrrell,1978,8
4,4,22,2,ferrari,1978,8
5,5,10,0,ligier,1978,8
6,6,8,0,arrows,1978,8
7,7,7,0,fittipaldi,1978,8
8,8,7,0,wolf,1978,8
9,9,7,0,mclaren,1978,8
10,10,4,0,shadow,1978,8
11,11,3,0,williams,1978,8
12,12,0,0,ats,1978,8
13,13,0,0,surtees,1978,8
14,14,0,0,martini,1978,8
15,15,0,0,renault,1978,8
16,16,0,0,ensign,1978,8
17,17,0,0,merzario,1978,8
18,18,0,0,theodore,1978,8
19,19,0,0,hesketh,1978,8
1,1,64,6,tyrrell,1971,10
2,2,32,2,ferrari,1971,10
3,3,30,2,brm,1971,10
4,4,30,0,march-ford,1971,10
5,5,21,0,lotus-ford,1971,10
6,6,10,0,mclaren,1971,10
7,7,9,0,matra,1971,10
8,8,8,0,surtees,1971,10
9,9,5,0,brabham,1971,10
10,10,0,0,lotus-pw,1971,10
11,11,0,0,march-alfa_romeo,1971,10
12,12,0,0,bellasi,1971,10
1,1,31,2,mclaren,1987,4
2,2,22,1,williams,1987,4
3,3,18,1,team_lotus,1987,4
4,4,14,0,ferrari,1987,4
5,5,4,0,brabham,1987,4
6,6,3,0,arrows,1987,4
7,7,2,0,zakspeed,1987,4
8,8,2,0,tyrrell,1987,4
9,9,2,0,benetton,1987,4
10,10,1,0,ligier,1987,4
11,11,1,0,march,1987,4
12,12,0,0,larrousse,1987,4
13,13,0,0,ags,1987,4
14,14,0,0,osella,1987,4
15,15,0,0,minardi,1987,4
1,1,158,10,williams,1993,15
2,2,74,4,mclaren,1993,15
3,3,72,1,benetton,1993,15
4,4,23,0,ferrari,1993,15
5,5,22,0,ligier,1993,15
6,6,12,0,team_lotus,1993,15
7,7,12,0,sauber,1993,15
8,8,7,0,minardi,1993,15
9,9,4,0,footwork,1993,15
10,10,3,0,larrousse,1993,15
11,11,3,0,jordan,1993,15
12,12,0,0,lola,1993,15
13,13,0,0,tyrrell,1993,15
1,1,89,4,ferrari,1983,15
2,2,79,4,renault,1983,15
3,3,72,4,brabham,1983,15
4,4,38,1,williams,1983,15
5,5,34,1,mclaren,1983,15
6,6,18,0,alfa,1983,15
7,7,12,1,tyrrell,1983,15
8,8,12,0,team_lotus,1983,15
9,9,10,0,toleman,1983,15
10,10,4,0,arrows,1983,15
11,11,1,0,theodore,1983,15
12,12,0,0,ligier,1983,15
13,13,0,0,spirit,1983,15
14,14,0,0,ats,1983,15
15,15,0,0,osella,1983,15
16,16,0,0,ram,1983,15
1,1,89,4,ferrari,1977,15
2,2,62,5,team_lotus,1977,15
3,3,47,2,mclaren,1977,15
4,4,46,2,wolf,1977,15
5,5,27,0,brabham,1977,15
6,6,17,1,shadow,1977,15
7,7,17,0,tyrrell,1977,15
8,8,16,1,ligier,1977,15
9,9,11,0,fittipaldi,1977,15
10,10,8,0,ensign,1977,15
11,11,5,0,surtees,1977,15
12,12,1,0,penske,1977,15
13,13,0,0,hesketh,1977,15
14,14,0,0,march,1977,15
15,15,0,0,lec,1977,15
16,16,0,0,brm,1977,15
17,17,0,0,renault,1977,15
18,18,0,0,boro,1977,15
19,19,0,0,apollon,1977,15
20,20,0,0,mcguire,1977,15
1,1,278,4,mclaren,2010,10
2,2,249,5,red_bull,2010,10
3,3,165,1,ferrari,2010,10
4,4,126,0,mercedes,2010,10
5,5,89,0,renault,2010,10
6,6,47,0,force_india,2010,10
7,7,31,0,williams,2010,10
8,8,15,0,sauber,2010,10
9,9,10,0,toro_rosso,2010,10
10,10,0,0,lotus_racing,2010,10
11,11,0,0,hrt,2010,10
12,12,0,0,virgin,2010,10
1,1,95,4,ferrari,2003,9
2,2,82,2,williams,2003,9
3,3,76,2,mclaren,2003,9
4,4,52,0,renault,2003,9
5,5,13,0,bar,2003,9
6,6,11,1,jordan,2003,9
7,7,9,0,sauber,2003,9
8,8,9,0,jaguar,2003,9
9,9,4,0,toyota,2003,9
10,10,0,0,minardi,2003,9
1,1,98,5,mclaren,2000,10
2,2,92,5,ferrari,2000,10
3,3,19,0,williams,2000,10
4,4,18,0,benetton,2000,10
5,5,12,0,bar,2000,10
6,6,11,0,jordan,2000,10
7,7,4,0,sauber,2000,10
8,8,3,0,jaguar,2000,10
9,9,3,0,arrows,2000,10
10,10,0,0,minardi,2000,10
11,11,0,0,prost,2000,10
1,1,72,2,ferrari,1985,10
2,2,55,4,mclaren,1985,10
3,3,43,2,team_lotus,1985,10
4,4,24,1,williams,1985,10
5,5,15,1,brabham,1985,10
6,6,15,0,renault,1985,10
7,7,13,0,ligier,1985,10
8,8,9,0,arrows,1985,10
9,9,4,0,tyrrell,1985,10
10,10,0,0,alfa,1985,10
11,11,0,0,osella,1985,10
12,12,0,0,ram,1985,10
13,13,0,0,minardi,1985,10
14,14,0,0,zakspeed,1985,10
15,15,0,0,toleman,1985,10
16,16,0,0,spirit,1985,10
1,1,84,6,benetton,1995,10
2,2,74,3,williams,1995,10
3,3,57,1,ferrari,1995,10
4,4,13,0,jordan,1995,10
5,5,12,0,ligier,1995,10
6,6,10,0,mclaren,1995,10
7,7,9,0,sauber,1995,10
8,8,1,0,footwork,1995,10
9,9,0,0,tyrrell,1995,10
10,10,0,0,minardi,1995,10
11,11,0,0,pacific,1995,10
12,12,0,0,simtek,1995,10
13,13,0,0,forti,1995,10
1,1,16,1,mclaren,1993,2
2,2,16,1,williams,1993,2
3,3,6,0,ligier,1993,2
4,4,4,0,benetton,1993,2
5,5,4,0,team_lotus,1993,2
6,6,3,0,minardi,1993,2
7,7,2,0,sauber,1993,2
8,8,1,0,ferrari,1993,2
9,9,0,0,footwork,1993,2
10,10,0,0,larrousse,1993,2
11,11,0,0,lola,1993,2
1,1,56,4,mclaren,1989,5
2,2,16,0,williams,1989,5
3,3,13,0,benetton,1989,5
4,4,9,1,ferrari,1989,5
5,5,8,0,arrows,1989,5
6,6,7,0,tyrrell,1989,5
7,7,5,0,brabham,1989,5
8,8,4,0,march,1989,5
9,9,3,0,dallara,1989,5
10,10,3,0,rial,1989,5
11,11,1,0,ags,1989,5
12,12,0,0,ligier,1989,5
13,13,0,0,team_lotus,1989,5
14,14,0,0,larrousse,1989,5
15,15,0,0,osella,1989,5
16,16,0,0,onyx,1989,5
17,17,0,0,minardi,1989,5
18,18,0,0,zakspeed,1989,5
19,19,0,0,coloni,1989,5
20,20,0,0,eurobrun,1989,5
1,1,34,2,williams,1980,6
2,2,29,1,ligier,1980,6
3,3,22,1,brabham,1980,6
4,4,21,2,renault,1980,6
5,5,11,0,arrows,1980,6
6,6,9,0,fittipaldi,1980,6
7,7,6,0,team_lotus,1980,6
8,8,6,0,mclaren,1980,6
9,9,5,0,tyrrell,1980,6
10,10,5,0,ferrari,1980,6
11,11,2,0,alfa,1980,6
12,12,0,0,ats,1980,6
13,13,0,0,ensign,1980,6
14,14,0,0,shadow,1980,6
15,15,0,0,osella,1980,6
1,1,64,6,ferrari,1976,9
2,2,43,1,tyrrell,1976,9
3,3,31,2,mclaren,1976,9
4,4,10,0,penske,1976,9
5,5,10,0,ligier,1976,9
6,6,7,0,shadow,1976,9
7,7,6,0,team_lotus,1976,9
8,8,6,0,brabham-alfa_romeo,1976,9
9,9,6,0,march,1976,9
10,10,4,0,surtees,1976,9
11,11,3,0,fittipaldi,1976,9
12,12,2,0,ensign,1976,9
13,13,1,0,parnelli,1976,9
14,14,0,0,wolf,1976,9
15,15,0,0,hesketh,1976,9
16,16,0,0,boro,1976,9
17,17,0,0,williams,1976,9
18,18,0,0,brabham-ford,1976,9
19,19,0,0,brm,1976,9
1,1,64,3,ferrari,1982,14
2,2,60,4,mclaren,1982,14
3,3,55,1,williams,1982,14
4,4,50,3,renault,1982,14
5,5,41,2,brabham,1982,14
6,6,30,1,team_lotus,1982,14
7,7,15,0,ligier,1982,14
8,8,14,0,tyrrell,1982,14
9,9,7,0,alfa,1982,14
10,10,5,0,arrows,1982,14
11,11,4,0,ats,1982,14
12,12,3,0,osella,1982,14
13,13,1,0,fittipaldi,1982,14
14,14,0,0,march,1982,14
15,15,0,0,ensign,1982,14
16,16,0,0,toleman,1982,14
17,17,0,0,theodore,1982,14
1,1,154,9,williams,1992,14
2,2,83,4,mclaren,1992,14
3,3,77,1,benetton,1992,14
4,4,16,0,ferrari,1992,14
5,5,13,0,team_lotus,1992,14
6,6,6,0,footwork,1992,14
7,7,5,0,tyrrell,1992,14
8,8,4,0,ligier,1992,14
9,9,3,0,march,1992,14
10,10,2,0,dallara,1992,14
11,11,1,0,larrousse,1992,14
12,12,0,0,minardi,1992,14
13,13,0,0,jordan,1992,14
14,14,0,0,fondmetal,1992,14
15,15,0,0,brabham,1992,14
1,1,38,1,ferrari,1997,5
2,2,30,3,williams,1997,5
3,3,20,1,mclaren,1997,5
4,4,13,0,benetton,1997,5
5,5,9,0,prost,1997,5
6,6,8,0,jordan,1997,5
7,7,6,0,stewart,1997,5
8,8,4,0,sauber,1997,5
9,9,2,0,tyrrell,1997,5
10,10,0,0,minardi,1997,5
11,11,0,0,arrows,1997,5
1,1,50,5,team_lotus,1970,11
2,2,43,3,ferrari,1970,11
3,3,43,1,march,1970,11
4,4,35,1,brabham,1970,11
5,5,31,0,mclaren-ford,1970,11
6,6,21,0,matra,1970,11
7,7,16,1,brm,1970,11
8,8,2,0,surtees,1970,11
9,9,0,0,mclaren-alfa_romeo,1970,11
10,10,0,0,tomaso,1970,11
11,11,0,0,tyrrell,1970,11
12,12,0,0,bellasi,1970,11
1,1,44,4,lotus-ford,1968,9
2,2,35,2,matra-ford,1968,9
3,3,32,1,ferrari,1968,9
4,4,31,2,mclaren-ford,1968,9
5,5,21,0,brm,1968,9
6,6,12,0,cooper-brm,1968,9
7,7,10,0,brabham-repco,1968,9
8,8,8,0,matra,1968,9
9,9,8,0,honda,1968,9
10,10,3,0,mclaren-brm,1968,9
11,11,0,0,cooper-maserati,1968,9
12,12,0,0,eagle-weslake,1968,9
13,13,0,0,lola,1968,9
14,14,0,0,mclaren,1968,9
15,15,0,0,brabham-climax,1968,9
16,16,0,0,lds,1968,9
17,17,0,0,cooper-climax,1968,9
1,1,475,9,mercedes,2017,14
2,2,373,4,ferrari,2017,14
3,3,230,1,red_bull,2017,14
4,4,124,0,force_india,2017,14
5,5,59,0,williams,2017,14
6,6,52,0,toro_rosso,2017,14
7,7,42,0,renault,2017,14
8,8,37,0,haas,2017,14
9,9,17,0,mclaren,2017,14
10,10,5,0,sauber,2017,14
1,1,9,1,mclaren,1984,1
2,2,6,0,williams,1984,1
3,3,4,0,team_lotus,1984,1
4,4,3,0,alfa,1984,1
5,5,2,0,renault,1984,1
6,6,1,0,arrows,1984,1
7,7,0,0,ram,1984,1
8,8,0,0,ligier,1984,1
9,9,0,0,brabham,1984,1
10,10,0,0,ferrari,1984,1
11,11,0,0,osella,1984,1
12,12,0,0,toleman,1984,1
13,13,0,0,spirit,1984,1
1,1,161,7,ferrari,2007,14
2,2,90,0,bmw_sauber,2007,14
3,3,39,0,renault,2007,14
4,4,28,0,williams,2007,14
5,5,18,0,red_bull,2007,14
6,6,12,0,toyota,2007,14
7,7,4,0,super_aguri,2007,14
8,8,2,0,honda,2007,14
9,9,0,0,toro_rosso,2007,14
10,10,0,0,spyker,2007,14
11,E,192,7,mclaren,2007,14
1,1,184,11,ferrari,2004,12
2,2,85,1,renault,2004,12
3,3,76,0,bar,2004,12
4,4,47,0,williams,2004,12
5,5,37,0,mclaren,2004,12
6,6,18,0,sauber,2004,12
7,7,8,0,toyota,2004,12
8,8,7,0,jaguar,2004,12
9,9,5,0,jordan,2004,12
10,10,1,0,minardi,2004,12
1,1,328,6,red_bull,2011,9
2,2,218,2,mclaren,2011,9
3,3,164,1,ferrari,2011,9
4,4,68,0,mercedes,2011,9
5,5,65,0,renault,2011,9
6,6,33,0,sauber,2011,9
7,7,17,0,toro_rosso,2011,9
8,8,12,0,force_india,2011,9
9,9,4,0,williams,2011,9
10,10,0,0,lotus_racing,2011,9
11,11,0,0,hrt,2011,9
12,12,0,0,virgin,2011,9
1,1,411,9,mercedes,2014,12
2,2,254,3,red_bull,2014,12
3,3,160,0,ferrari,2014,12
4,4,150,0,williams,2014,12
5,5,105,0,mclaren,2014,12
6,6,103,0,force_india,2014,12
7,7,19,0,toro_rosso,2014,12
8,8,8,0,lotus_f1,2014,12
9,9,2,0,marussia,2014,12
10,10,0,0,sauber,2014,12
11,11,0,0,caterham,2014,12
1,1,108,6,mclaren,1991,12
2,2,93,5,williams,1991,12
3,3,39,0,ferrari,1991,12
4,4,33,1,benetton,1991,12
5,5,13,0,jordan,1991,12
6,6,11,0,tyrrell,1991,12
7,7,5,0,dallara,1991,12
8,8,3,0,minardi,1991,12
9,9,3,0,team_lotus,1991,12
10,10,1,0,leyton,1991,12
11,11,1,0,brabham,1991,12
12,12,1,0,lola,1991,12
13,13,1,0,larrousse,1991,12
14,14,0,0,ligier,1991,12
15,15,0,0,lambo,1991,12
16,16,0,0,ags,1991,12
17,17,0,0,fondmetal,1991,12
18,18,0,0,footwork,1991,12
19,19,0,0,coloni,1991,12
1,1,30,2,williams,1981,2
2,2,4,0,brabham,1981,2
3,3,4,0,arrows,1981,2
4,4,3,0,ensign,1981,2
5,5,3,0,alfa,1981,2
6,6,2,0,team_lotus,1981,2
7,7,2,0,tyrrell,1981,2
8,8,1,0,ligier,1981,2
9,9,1,0,theodore,1981,2
10,10,0,0,fittipaldi,1981,2
11,11,0,0,renault,1981,2
12,12,0,0,mclaren,1981,2
13,13,0,0,ferrari,1981,2
14,14,0,0,ats,1981,2
15,15,0,0,osella,1981,2
16,16,0,0,march,1981,2
1,1,76,3,williams,1981,12
2,2,56,3,brabham,1981,12
3,3,39,2,renault,1981,12
4,4,34,1,ligier,1981,12
5,5,28,2,ferrari,1981,12
6,6,22,1,mclaren,1981,12
7,7,15,0,team_lotus,1981,12
8,8,10,0,arrows,1981,12
9,9,10,0,tyrrell,1981,12
10,10,5,0,ensign,1981,12
11,11,3,0,alfa,1981,12
12,12,1,0,theodore,1981,12
13,13,1,0,ats,1981,12
14,14,0,0,fittipaldi,1981,12
15,15,0,0,march,1981,12
16,16,0,0,osella,1981,12
17,17,0,0,toleman,1981,12
1,1,9,1,mclaren,1988,1
2,2,8,0,ferrari,1988,1
3,3,5,0,team_lotus,1988,1
4,4,3,0,arrows,1988,1
5,5,0,0,benetton,1988,1
6,6,0,0,ligier,1988,1
7,7,0,0,rial,1988,1
8,8,0,0,tyrrell,1988,1
9,9,0,0,minardi,1988,1
10,10,0,0,larrousse,1988,1
11,11,0,0,coloni,1988,1
12,12,0,0,ags,1988,1
13,13,0,0,eurobrun,1988,1
14,14,0,0,williams,1988,1
15,15,0,0,march,1988,1
16,16,0,0,zakspeed,1988,1
17,17,0,0,osella,1988,1
18,18,0,0,dallara,1988,1
1,1,84,5,williams,1992,6
2,2,26,1,mclaren,1992,6
3,3,25,0,benetton,1992,6
4,4,9,0,ferrari,1992,6
5,5,5,0,footwork,1992,6
6,6,2,0,tyrrell,1992,6
7,7,2,0,team_lotus,1992,6
8,8,2,0,dallara,1992,6
9,9,1,0,larrousse,1992,6
10,10,0,0,minardi,1992,6
11,11,0,0,ligier,1992,6
12,12,0,0,jordan,1992,6
13,13,0,0,march,1992,6
14,14,0,0,brabham,1992,6
1,1,43,3,ferrari,1964,9
2,2,42,2,brm,1964,9
3,3,36,3,lotus-climax,1964,9
4,4,21,1,brabham-climax,1964,9
5,5,16,0,cooper-climax,1964,9
6,6,7,0,brabham-brm,1964,9
7,7,5,0,brp,1964,9
8,8,3,0,lotus-brm,1964,9
9,9,0,0,honda,1964,9
10,10,0,0,scirocco,1964,9
11,11,0,0,derrington,1964,9
12,12,0,0,porsche,1964,9
13,13,0,0,brabham-ford,1964,9
1,1,175,12,williams,1996,16
2,2,70,3,ferrari,1996,16
3,3,68,0,benetton,1996,16
4,4,49,0,mclaren,1996,16
5,5,22,0,jordan,1996,16
6,6,15,1,ligier,1996,16
7,7,11,0,sauber,1996,16
8,8,5,0,tyrrell,1996,16
9,9,1,0,footwork,1996,16
10,10,0,0,minardi,1996,16
11,11,0,0,forti,1996,16
1,1,141,9,williams,1986,16
2,2,96,4,mclaren,1986,16
3,3,58,2,team_lotus,1986,16
4,4,37,0,ferrari,1986,16
5,5,29,0,ligier,1986,16
6,6,19,1,benetton,1986,16
7,7,11,0,tyrrell,1986,16
8,8,6,0,lola,1986,16
9,9,2,0,brabham,1986,16
10,10,1,0,arrows,1986,16
11,11,0,0,zakspeed,1986,16
12,12,0,0,minardi,1986,16
13,13,0,0,osella,1986,16
14,14,0,0,ags,1986,16
1,1,61,3,mclaren,1974,13
2,2,59,3,ferrari,1974,13
3,3,49,2,tyrrell,1974,13
4,4,38,3,team_lotus,1974,13
5,5,26,2,brabham,1974,13
6,6,10,0,brm,1974,13
7,7,8,0,hesketh,1974,13
8,8,7,0,shadow,1974,13
9,9,6,0,march,1974,13
10,10,4,0,iso_marlboro,1974,13
11,11,3,0,surtees,1974,13
12,12,1,0,lola,1974,13
13,13,0,0,trojan,1974,13
14,14,0,0,token,1974,13
15,15,0,0,ensign,1974,13
16,16,0,0,amon,1974,13
17,17,0,0,lyncar,1974,13
18,18,0,0,maki,1974,13
1,1,37,1,ferrari,1985,5
2,2,31,2,team_lotus,1985,5
3,3,25,2,mclaren,1985,5
4,4,12,0,renault,1985,5
5,5,8,0,williams,1985,5
6,6,6,0,arrows,1985,5
7,7,5,0,ligier,1985,5
8,8,1,0,tyrrell,1985,5
9,9,0,0,brabham,1985,5
10,10,0,0,osella,1985,5
11,11,0,0,ram,1985,5
12,12,0,0,alfa,1985,5
13,13,0,0,zakspeed,1985,5
14,14,0,0,toleman,1985,5
15,15,0,0,minardi,1985,5
16,16,0,0,spirit,1985,5
1,1,158,8,ferrari,2003,16
2,2,144,4,williams,2003,16
3,3,142,2,mclaren,2003,16
4,4,88,1,renault,2003,16
5,5,26,0,bar,2003,16
6,6,19,0,sauber,2003,16
7,7,18,0,jaguar,2003,16
8,8,16,0,toyota,2003,16
9,9,13,1,jordan,2003,16
10,10,0,0,minardi,2003,16
1,1,16,1,williams,1996,1
2,2,4,0,ferrari,1996,1
3,3,3,0,benetton,1996,1
4,4,2,0,mclaren,1996,1
5,5,1,0,tyrrell,1996,1
6,6,0,0,ligier,1996,1
7,7,0,0,sauber,1996,1
8,8,0,0,footwork,1996,1
1,1,470,10,red_bull,2013,16
2,2,313,3,mercedes,2013,16
3,3,309,2,ferrari,2013,16
4,4,285,1,lotus_f1,2013,16
5,5,93,0,mclaren,2013,16
6,6,68,0,force_india,2013,16
7,7,45,0,sauber,2013,16
8,8,32,0,toro_rosso,2013,16
9,9,1,0,williams,2013,16
10,10,0,0,marussia,2013,16
11,11,0,0,caterham,2013,16
1,1,59,3,ferrari,1974,12
2,2,55,3,mclaren,1974,12
3,3,45,2,tyrrell,1974,12
4,4,29,2,team_lotus,1974,12
5,5,24,2,brabham,1974,12
6,6,10,0,brm,1974,12
7,7,8,0,hesketh,1974,12
8,8,7,0,shadow,1974,12
9,9,6,0,march,1974,12
10,10,3,0,surtees,1974,12
11,11,1,0,lola,1974,12
12,12,1,0,iso_marlboro,1974,12
13,13,0,0,trojan,1974,12
14,14,0,0,token,1974,12
15,15,0,0,ensign,1974,12
16,16,0,0,amon,1974,12
17,17,0,0,lyncar,1974,12
18,18,0,0,maki,1974,12
1,1,29,2,team_lotus,1985,4
2,2,22,0,ferrari,1985,4
3,3,21,2,mclaren,1985,4
4,4,12,0,renault,1985,4
5,5,6,0,arrows,1985,4
6,6,5,0,ligier,1985,4
7,7,4,0,williams,1985,4
8,8,1,0,tyrrell,1985,4
9,9,0,0,brabham,1985,4
10,10,0,0,osella,1985,4
11,11,0,0,ram,1985,4
12,12,0,0,zakspeed,1985,4
13,13,0,0,alfa,1985,4
14,14,0,0,toleman,1985,4
15,15,0,0,minardi,1985,4
16,16,0,0,spirit,1985,4
1,1,513,11,red_bull,2013,17
2,2,334,3,mercedes,2013,17
3,3,323,2,ferrari,2013,17
4,4,297,1,lotus_f1,2013,17
5,5,95,0,mclaren,2013,17
6,6,77,0,force_india,2013,17
7,7,45,0,sauber,2013,17
8,8,32,0,toro_rosso,2013,17
9,9,1,0,williams,2013,17
10,10,0,0,marussia,2013,17
11,11,0,0,caterham,2013,17
1,1,114,6,mclaren,1991,13
2,2,103,6,williams,1991,13
3,3,43,0,ferrari,1991,13
4,4,36,1,benetton,1991,13
5,5,13,0,jordan,1991,13
6,6,11,0,tyrrell,1991,13
7,7,6,0,minardi,1991,13
8,8,5,0,dallara,1991,13
9,9,3,0,team_lotus,1991,13
10,10,1,0,leyton,1991,13
11,11,1,0,brabham,1991,13
12,12,1,0,lola,1991,13
13,13,1,0,larrousse,1991,13
14,14,0,0,ligier,1991,13
15,15,0,0,lambo,1991,13
16,16,0,0,ags,1991,13
17,17,0,0,fondmetal,1991,13
18,18,0,0,footwork,1991,13
19,19,0,0,coloni,1991,13
1,1,39,2,williams,1981,3
2,2,13,1,brabham,1981,3
3,3,6,0,renault,1981,3
4,4,4,0,arrows,1981,3
5,5,3,0,alfa,1981,3
6,6,3,0,ensign,1981,3
7,7,3,0,team_lotus,1981,3
8,8,2,0,tyrrell,1981,3
9,9,1,0,ligier,1981,3
10,10,1,0,theodore,1981,3
11,11,0,0,fittipaldi,1981,3
12,12,0,0,mclaren,1981,3
13,13,0,0,ats,1981,3
14,14,0,0,ferrari,1981,3
15,15,0,0,osella,1981,3
16,16,0,0,march,1981,3
1,1,86,3,williams,1981,13
2,2,57,3,brabham,1981,13
3,3,48,3,renault,1981,13
4,4,34,1,ligier,1981,13
5,5,30,2,ferrari,1981,13
6,6,22,1,mclaren,1981,13
7,7,18,0,team_lotus,1981,13
8,8,10,0,arrows,1981,13
9,9,10,0,tyrrell,1981,13
10,10,5,0,ensign,1981,13
11,11,3,0,alfa,1981,13
12,12,1,0,theodore,1981,13
13,13,1,0,ats,1981,13
14,14,0,0,fittipaldi,1981,13
15,15,0,0,march,1981,13
16,16,0,0,osella,1981,13
17,17,0,0,toleman,1981,13
1,1,84,5,williams,1992,7
2,2,36,2,mclaren,1992,7
3,3,31,0,benetton,1992,7
4,4,13,0,ferrari,1992,7
5,5,5,0,footwork,1992,7
6,6,4,0,tyrrell,1992,7
7,7,3,0,march,1992,7
8,8,2,0,team_lotus,1992,7
9,9,2,0,dallara,1992,7
10,10,1,0,ligier,1992,7
11,11,1,0,larrousse,1992,7
12,12,0,0,minardi,1992,7
13,13,0,0,jordan,1992,7
14,14,0,0,brabham,1992,7
1,1,37,3,ferrari,1964,8
2,2,36,1,brm,1964,8
3,3,35,3,lotus-climax,1964,8
4,4,21,1,brabham-climax,1964,8
5,5,16,0,cooper-climax,1964,8
6,6,4,0,brp,1964,8
7,7,3,0,brabham-brm,1964,8
8,8,3,0,lotus-brm,1964,8
9,9,0,0,honda,1964,8
10,10,0,0,scirocco,1964,8
11,11,0,0,derrington,1964,8
12,12,0,0,porsche,1964,8
13,13,0,0,brabham-ford,1964,8
1,1,202,12,ferrari,2004,13
2,2,91,1,renault,2004,13
3,3,83,0,bar,2004,13
4,4,54,0,williams,2004,13
5,5,37,0,mclaren,2004,13
6,6,19,0,sauber,2004,13
7,7,8,0,toyota,2004,13
8,8,7,0,jaguar,2004,13
9,9,5,0,jordan,2004,13
10,10,1,0,minardi,2004,13
1,1,295,6,red_bull,2011,8
2,2,206,2,mclaren,2011,8
3,3,129,0,ferrari,2011,8
4,4,61,0,renault,2011,8
5,5,58,0,mercedes,2011,8
6,6,27,0,sauber,2011,8
7,7,16,0,toro_rosso,2011,8
8,8,12,0,force_india,2011,8
9,9,4,0,williams,2011,8
10,10,0,0,lotus_racing,2011,8
11,11,0,0,hrt,2011,8
12,12,0,0,virgin,2011,8
1,1,454,10,mercedes,2014,13
2,2,272,3,red_bull,2014,13
3,3,177,0,williams,2014,13
4,4,162,0,ferrari,2014,13
5,5,110,0,mclaren,2014,13
6,6,109,0,force_india,2014,13
7,7,19,0,toro_rosso,2014,13
8,8,8,0,lotus_f1,2014,13
9,9,2,0,marussia,2014,13
10,10,0,0,sauber,2014,13
11,11,0,0,caterham,2014,13
1,1,30,3,williams,1997,4
2,2,24,0,ferrari,1997,4
3,3,20,1,mclaren,1997,4
4,4,13,0,benetton,1997,4
5,5,7,0,jordan,1997,4
6,6,6,0,prost,1997,4
7,7,4,0,sauber,1997,4
8,8,0,0,tyrrell,1997,4
9,9,0,0,minardi,1997,4
10,10,0,0,arrows,1997,4
11,11,0,0,stewart,1997,4
1,1,50,5,team_lotus,1970,10
2,2,39,1,march,1970,10
3,3,35,1,brabham,1970,10
4,4,34,2,ferrari,1970,10
5,5,30,0,mclaren-ford,1970,10
6,6,21,0,matra,1970,10
7,7,13,1,brm,1970,10
8,8,0,0,mclaren-alfa_romeo,1970,10
9,9,0,0,surtees,1970,10
10,10,0,0,tomaso,1970,10
11,11,0,0,bellasi,1970,10
1,1,44,4,lotus-ford,1968,8
2,2,29,2,matra-ford,1968,8
3,3,28,1,ferrari,1968,8
4,4,22,1,mclaren-ford,1968,8
5,5,18,0,brm,1968,8
6,6,12,0,cooper-brm,1968,8
7,7,10,0,brabham-repco,1968,8
8,8,8,0,honda,1968,8
9,9,6,0,matra,1968,8
10,10,2,0,mclaren-brm,1968,8
11,11,0,0,cooper-maserati,1968,8
12,12,0,0,eagle-weslake,1968,8
13,13,0,0,lola,1968,8
14,14,0,0,mclaren,1968,8
15,15,0,0,brabham-climax,1968,8
16,16,0,0,lds,1968,8
17,17,0,0,cooper-climax,1968,8
1,1,48,6,cooper-climax,1960,10
2,2,34,2,team_lotus,1960,10
3,3,26,1,ferrari,1960,10
4,4,8,0,brm,1960,10
5,5,3,0,cooper-maserati,1960,10
6,6,3,0,cooper-castellotti,1960,10
7,7,1,0,porsche,1960,10
8,8,0,0,behra-porsche,1960,10
9,9,0,0,scarab,1960,10
10,10,0,0,aston_martin,1960,10
11,11,0,0,maserati,1960,10
12,12,0,0,jbw,1960,10
13,13,0,0,vanwall,1960,10
1,1,503,9,mercedes,2017,15
2,2,385,4,ferrari,2017,15
3,3,270,2,red_bull,2017,15
4,4,133,0,force_india,2017,15
5,5,65,0,williams,2017,15
6,6,52,0,toro_rosso,2017,15
7,7,42,0,renault,2017,15
8,8,37,0,haas,2017,15
9,9,23,0,mclaren,2017,15
10,10,5,0,sauber,2017,15
1,1,170,7,ferrari,2007,15
2,2,92,0,bmw_sauber,2007,15
3,3,51,0,renault,2007,15
4,4,28,0,williams,2007,15
5,5,23,0,red_bull,2007,15
6,6,12,0,toyota,2007,15
7,7,4,0,super_aguri,2007,15
8,8,2,0,honda,2007,15
